,Date,Close,output
770,2023-02-03,445.4500122070313,1
771,2023-02-06,442.0,1
772,2023-02-07,435.4500122070313,1
773,2023-02-08,440.1000061035156,1
774,2023-02-09,436.75,1
775,2023-02-10,445.8500061035156,1
776,2023-02-13,441.0499877929688,1
777,2023-02-14,440.5499877929688,0
778,2023-02-15,444.1499938964844,1
779,2023-02-16,441.6000061035156,1
780,2023-02-17,439.8999938964844,1
781,2023-02-20,443.0,1
782,2023-02-21,436.5,1
783,2023-02-22,429.4500122070313,1
784,2023-02-23,433.2000122070313,0
785,2023-02-24,427.75,1
786,2023-02-27,417.9500122070313,1
787,2023-02-28,420.7000122070313,1
788,2023-03-01,426.0,1
789,2023-03-02,420.4500122070313,2
790,2023-03-03,428.0,1
791,2023-03-06,440.1000061035156,2
792,2023-03-08,439.2999877929688,1
793,2023-03-09,432.2000122070313,1
794,2023-03-10,435.8500061035156,1
795,2023-03-13,422.3999938964844,1
796,2023-03-14,416.6499938964844,0
797,2023-03-15,411.3500061035156,0
798,2023-03-16,415.7000122070313,1
799,2023-03-17,419.0,2
800,2023-03-20,410.75,1
801,2023-03-21,412.5499877929688,0
802,2023-03-22,416.1000061035156,0
803,2023-03-23,419.1499938964844,1
804,2023-03-24,416.5,1
805,2023-03-27,412.0499877929688,1
806,2023-03-28,401.6000061035156,1
807,2023-03-29,409.2000122070313,1
808,2023-03-31,420.7999877929688,1
809,2023-04-03,424.25,1
810,2023-04-05,426.5499877929688,1
811,2023-04-06,437.6499938964844,1
812,2023-04-10,461.2999877929688,1
813,2023-04-11,458.7000122070313,1
814,2023-04-12,465.5,1
815,2023-04-13,469.5,2
816,2023-04-17,472.1499938964844,1
817,2023-04-18,473.0,0
818,2023-04-19,469.3999938964844,1
819,2023-04-20,476.7999877929688,1
820,2023-04-21,471.2000122070313,1
821,2023-04-24,475.2000122070313,1
822,2023-04-25,473.5499877929688,1
823,2023-04-26,478.2000122070313,1
824,2023-04-27,481.6000061035156,1
825,2023-04-28,484.9500122070313,0
826,2023-05-02,480.25,1
827,2023-05-03,483.7000122070313,0
828,2023-05-04,480.7999877929688,1
829,2023-05-05,477.1000061035156,1
830,2023-05-08,500.5,1
831,2023-05-09,503.6499938964844,2
832,2023-05-10,509.5,1
833,2023-05-11,511.6000061035156,2
834,2023-05-12,515.9500122070312,2
835,2023-05-15,530.8499755859375,2
836,2023-05-16,521.1500244140625,2
837,2023-05-17,515.5,2
838,2023-05-18,508.4500122070313,1
839,2023-05-19,524.9500122070312,1
840,2023-05-22,522.5,1
841,2023-05-23,528.5,1
842,2023-05-24,520.2000122070312,1
843,2023-05-25,514.8499755859375,1
844,2023-05-26,518.4500122070312,1
845,2023-05-29,521.4500122070312,1
846,2023-05-30,518.7999877929688,2
847,2023-05-31,526.2999877929688,1
848,2023-06-01,535.2000122070312,1
849,2023-06-02,535.9000244140625,1
850,2023-06-05,546.25,2
851,2023-06-06,555.75,1
852,2023-06-07,567.9500122070312,1
853,2023-06-08,559.7000122070312,1
854,2023-06-09,562.2999877929688,2
855,2023-06-12,564.1500244140625,1
856,2023-06-13,562.2000122070312,1
857,2023-06-14,570.2999877929688,1
858,2023-06-15,568.4500122070312,1
859,2023-06-16,569.7999877929688,1
860,2023-06-19,566.0499877929688,2
861,2023-06-20,583.25,1
862,2023-06-21,581.4000244140625,1
863,2023-06-22,569.3499755859375,2
864,2023-06-23,559.6500244140625,1
865,2023-06-26,567.8499755859375,1
866,2023-06-27,573.0999755859375,1
867,2023-06-28,573.0999755859375,1
868,2023-06-30,595.5499877929688,1
869,2023-07-03,590.7999877929688,2
870,2023-07-04,591.4500122070312,2
871,2023-07-05,588.25,1
872,2023-07-06,600.7999877929688,1
873,2023-07-07,618.2000122070312,2
874,2023-07-10,618.6500244140625,1
875,2023-07-11,628.5,1
876,2023-07-12,621.4500122070312,1
877,2023-07-13,620.6500244140625,2
878,2023-07-14,624.9000244140625,2
879,2023-07-17,618.5,1
880,2023-07-18,612.0999755859375,1
881,2023-07-19,620.5999755859375,1
882,2023-07-20,621.6500244140625,2
883,2023-07-21,625.75,0
884,2023-07-24,629.25,1
885,2023-07-25,639.4500122070312,1
886,2023-07-26,641.0999755859375,2
887,2023-07-27,643.7000122070312,2
888,2023-07-28,635.2999877929688,2
889,2023-07-31,644.2999877929688,1
890,2023-08-01,643.6500244140625,1
891,2023-08-02,622.6500244140625,0
892,2023-08-03,618.9500122070312,0
893,2023-08-04,615.0,1
894,2023-08-07,609.5,2
895,2023-08-08,607.2999877929688,2
896,2023-08-09,622.5499877929688,1
897,2023-08-10,618.25,2
898,2023-08-11,611.7999877929688,1
899,2023-08-14,607.3499755859375,1
900,2023-08-16,618.75,0
901,2023-08-17,613.75,1
902,2023-08-18,615.7999877929688,0
903,2023-08-21,620.5,1
904,2023-08-22,620.2000122070312,2
905,2023-08-23,613.9000244140625,1
906,2023-08-24,610.9500122070312,1
907,2023-08-25,605.0999755859375,1
908,2023-08-28,602.4000244140625,1
909,2023-08-29,607.1500244140625,1
910,2023-08-30,605.5499877929688,1
911,2023-08-31,601.0,1
912,2023-09-01,611.2000122070312,1
913,2023-09-04,609.0,1
914,2023-09-05,611.1500244140625,2
915,2023-09-06,610.25,1
916,2023-09-07,614.9000244140625,1
917,2023-09-08,627.25,0
918,2023-09-11,634.8499755859375,1
919,2023-09-12,620.7999877929688,2
920,2023-09-13,625.9000244140625,2
921,2023-09-14,624.5999755859375,1
922,2023-09-15,634.25,2
923,2023-09-18,640.6500244140625,2
924,2023-09-20,638.5,1
925,2023-09-21,627.0499877929688,0
926,2023-09-22,620.4500122070312,1
927,2023-09-25,618.7000122070312,1
928,2023-09-26,619.7999877929688,1
929,2023-09-27,620.1500244140625,1
930,2023-09-28,614.0999755859375,1
931,2023-09-29,630.2000122070312,0
